OptionName,Sharpe_Long,Sharpe_Short,PoP_Long,PoP_Short,VaR_Long,VaR_Short,CVaR_Long,CVaR_Short,Payout_Long,Payout_Short,Premium_Efficiency_Long,Premium_Efficiency_Short,Breakeven_Long,Breakeven_Short,Breakeven_Long_Pct,Breakeven_Short_Pct,MarketScenario,UserMarketView
اختيارخ كاريس-22000-14031212,-4.898578329784316,0.9476505073225345,1.55,67.62,-3527928.9074184727,-1111106.542295719,-3913436.1379902465,-1513741.8267947412,-0.17366775409024476,0.04145459474468388,8.620689655172414e-08,10000000,35779.509958940085,34075.72377041913,20.619997838856776,14.876188417958836,Normal Market,bullish
اختيارخ خاور-1900-14031009,,,0.0,100.0,-400000.0,5000.0,-400000.0,5000.0,-1.0,1.0,2.5e-06,5000,2321.5883584605754,1922.8807925510416,45.82841447616679,20.783969381346836,Normal Market,bullish
اختيارخ كاريس-24000-14031212,-6.325011494624257,0.6360908314729863,0.38,62.59,-4112180.3884052685,-1272392.1569870953,-4480744.759348833,-1687491.8464857044,-0.25702646191254114,0.035835866604061004,9.80392156862745e-08,7860000,36418.429779635444,33926.642478923546,22.77392637169351,14.37360509363026,Normal Market,bullish
اختيارخ بساما-4996-14040207,0.1250092505965262,-0.3772000564066461,53.410000000000004,41.86,-1294855.6650892196,-1574014.1084755615,-1592262.824434505,-1953503.3163100258,0.018447267247439274,-0.04241073235914373,2.3926421468699457e-07,4083400,7522.339820013202,7477.670343647328,24.13102013223105,23.393900060186933,Normal Market,bullish
اختيارخ خاور-1700-14031009,,,0.0,100.0,-600000.0,3000.0,-600000.0,3000.0,-1.0,1.0,1.6666666666666667e-06,3000,2321.5883584605754,1718.9847715036346,45.82841447616679,7.976430370831311,Normal Market,bullish
اختيارخ موج-14000-14031219,-9.00802531469087,-15.182511517559456,0.0,0.0,-4113999.6964971935,-6181449.006121519,-4397164.398384007,-6514337.671812582,-0.26901121001866657,-1.663423878699791,9.090909090909091e-08,3019000,26780.401841015377,18231.02635728963,30.166238169609105,-11.388031703656898,Normal Market,bullish
اختيارخ خاور-1800-14031009,,,0.0,100.0,-400000.0,12000.0,-400000.0,12000.0,-1.0,1.0,2.5e-06,12000,2220.6497341796808,1829.0078719698097,39.488048629376934,14.887429143832275,Normal Market,bullish
اختيارخ موج-20000-14031219,-26.895974598648923,4.627571225746625,0.0,98.46000000000001,-10094705.687910862,379890.83573953615,-10390193.133865925,63999.4333614053,-0.8138643194819444,0.43125208730594095,9.090909090909091e-08,3600000,33207.69828285907,25280.699337918515,61.406135330315294,22.876928832110988,Normal Market,bullish
اختيارخ فصبا-4000-14031114,-4.638606390108388,-8.091382368877605,5.48,0.16999999999999998,-304638.2112564256,-423110.4081116659,-341492.2210095143,-464701.99292211654,-0.12193695574743915,-0.3223841027900013,8e-07,830000,5459.16894203925,5022.435426676111,11.3661554883568,2.4568630492882715,Normal Market,bullish
اختيارخ رويين-11000-14031030,-6.049083702891331,-6.4814062907807415,3.6999999999999997,2.7,-565450.191773486,-590512.9222751812,-631699.8318759816,-657605.8098579239,-0.12634245819077614,-0.1838288131894887,4.288164665523156e-07,1721000,13699.306931835143,13071.473408331447,7.987599967169667,3.0385732960069856,Normal Market,bullish
اختيارخ رويين-11000-14031226,-0.3367821341967527,-0.7358984588102617,42.970000000000006,37.0,-845589.6554477548,-981072.6102727092,-1041271.7153303084,-1185723.7350243079,-0.026551194078572548,-0.0669526569485554,3.6363636363636366e-07,2509000,14817.050080261186,14557.34760249079,16.79843985701708,14.751281747523182,Normal Market,bullish
اختيارخ اطلس-50000-14031002,-85.98062954581705,32.235296068915616,0.0,99.91,-948250.4445409242,153586.14909194477,-992310.6046469068,110050.56098950785,-0.12719368166938239,0.05195175767536364,1.5873015873015874e-07,5800000,56491.591011421995,55989.88949267047,2.136306294380752,1.229234302423543,Normal Market,bullish
اختيارخ نارنج-9000-14031114,-33.69487714841384,-59.5765034705743,0.0,0.0,-3683060.4368023635,-6192026.826299484,-3796890.4061336825,-6314819.885400059,-0.3599301861817224,-442.12525572034593,1.1111111111111111e-07,13000,18717.150658420287,9372.093271352336,31.857348773654714,-33.976095305724996,Normal Market,bullish
اختيارخ فزر-38000-14031212,-9.348753791003919,1.676032573268994,0.0,78.01,-6825618.54735635,-1124789.08836682,-6978203.576366922,-1693755.6070236196,-0.6977532276999394,0.29475753129985877,1.4285714285714285e-07,3000000,47918.9865521519,43659.52108084951,27.27486468035034,15.961543375430299,Normal Market,bullish
اختيارخ موج-12000-14031219,-5.607645183281917,-4.645429802203077,0.5599999999999999,1.3599999999999999,-3001208.930736955,-2732886.3881163076,-3294581.248177715,-3051596.4348490867,-0.15612527317551522,-0.1814246175542787,8.403361344537815e-08,8500000,25602.0641600107,21959.92950963261,24.438923690146307,6.736315299079476,Normal Market,bullish
اختيارخ بساما-5829-14031205,-8.533190035621534,-2.2652509526885733,0.0,16.77,-2159586.4467874076,-1072523.4404424306,-2326198.5379158393,-1255429.8596414195,-0.5147159670673974,-0.3913012535621172,3.4492107171116035e-07,1011242,7447.988057064018,6615.964377011102,22.904093350891387,9.174329653648549,Normal Market,bullish
اختيارخ اطلس-60000-14031002,,,0.0,100.0,-500000.0,1000.0,-500000.0,1000.0,-1.0,1.0,2e-06,1000,60705.88376893482,60205.1856532208,9.755711026821224,8.850453178847939,Normal Market,bullish
اختيارخ فصبا-3800-14031114,-21.3783389118037,-39.21969362791104,0.0,0.0,-854123.4173837728,-1448409.9459153342,-892053.675456018,-1490781.1433782734,-0.3517974003536542,-1294.756996693045,5.002501250625313e-07,1000,6030.042037121069,3952.4383140364175,23.011873462282107,-19.370903426429674,Normal Market,bullish
اختيارخ بساما-7078-14031205,,,0.0,100.0,-2402000.0,2402.0,-2402000.0,2402.0,-1.0,1.0,4.1631973355537054e-07,2402,8551.001637999309,7493.505891977855,41.105637590747655,23.655212738908492,Normal Market,bullish
اختيارخ خپارس-700-14031114,-108.85784589514732,-41.90800863802586,0.0,0.0,-729582.5640106889,-300450.99614694196,-737177.7398950494,-308140.3101427957,-0.7071140463488081,-13.497854705734001,1.01010101010101e-06,20000,1757.332478485016,748.6860263368116,84.59374774002268,-21.356509838570215,Normal Market,bullish
اختيارخ توان-11000-14031002,-140.33337177860864,-166.71665986215046,0.0,0.0,-632189.4434459617,-740608.0474507357,-651152.6366671346,-759685.2144996561,-0.04126088063806518,-0.05391790533316984,7.247952453431906e-08,12551000,24881.385120963252,23631.144936234447,3.0498451893280265,-2.1282048613193383,Normal Market,bullish
اختيارخ رويين-9000-14031030,0.6655772474624823,-51.05409339147037,59.089999999999996,0.0,-231929.24325243203,-2771558.915369339,-307628.3006800394,-2840689.73403269,0.00901952862726805,-1.6225328879201248,2.5e-07,1539000,13358.160074546719,10829.35761735753,5.2984398119716,-14.635364832433162,Normal Market,bullish
اختيارخ تيام-12000-14031226,-2.9452560893960076,-1.66831296392208,8.06,20.91,-1503361.6298818355,-1231941.114877471,-1685320.6974153612,-1443945.365643744,-0.27010418695163885,-0.2651527426171593,3.8461538461538463e-07,1500000,15733.013176131877,14547.649169710983,21.93298594227604,12.746254124707313,Normal Market,bullish
اختيارخ توان-22000-14031219,-4.749767854800458,4.174673075500411,1.53,97.39999999999999,-3185379.5363875846,274425.64699156984,-3507973.1572951535,-111899.86951871142,-0.3221924384606262,0.297668128506747,1.754693805930865e-07,5500000,29671.6140237714,29458.442025116914,22.889269098245602,22.00638651943223,Normal Market,bullish
اختيارخ خپارس-700-14031009,-135.42289531429293,-53.11764844818709,0.0,0.0,-106116.0504051072,-45699.41164732703,-108042.9295661424,-47614.78831230086,-0.27538516867449675,-0.17505107782514048,2.777777777777778e-06,222000,1069.9494173774824,930.6541158698479,12.38964468250865,-2.2422147195537923,Normal Market,bullish
اختيارخ توان-18000-14031002,-18.282210856229085,-54.0283388649371,3.04,0.0,-137180.44528985847,-280040.51009249454,-154537.92249628436,-299341.7974664759,-0.011582714837446462,-0.03611129725858358,1.5873015873015874e-07,6010000,24382.693811324236,24091.70693044835,0.9844432028338623,-0.22072093415469451,Normal Market,bullish
اختيارخ اطلس-65000-14031107,,,0.0,100.0,-1500000.0,500000.0,-1500000.0,500000.0,-1.0,1.0,6.666666666666667e-07,500000,68739.5850805187,67705.90710938307,24.28057327882607,22.4116924776407,Normal Market,bullish
اختيارخ فصبا-2400-14031114,-22.815663063884376,-80.39282435283937,0.0,0.0,-897457.5296188914,-2799749.3575406102,-935981.2097024365,-2839620.1411551996,-0.21687679222030953,-52.94152655186508,2.9036004645760745e-07,50000,6076.83491376712,2547.6121729516503,23.96644050932517,-48.02912743876683,Normal Market,bullish
اختيارخ فصبا-3000-14031114,-23.87179647350023,-55.55916583178481,0.0,0.0,-941351.464850944,-2004743.6838168364,-979792.7599219516,-2045620.1164088019,-0.27367056884461916,-7.39055758870696,3.4626038781163433e-07,250000,6122.5879487099255,3379.4855355481077,24.89979495532284,-31.059046602445783,Normal Market,bullish
اختيارخ توان-22000-14031002,-264.8427057812798,-101.72824760409857,0.0,0.0,-1123271.206301097,-470342.2058647889,-1141295.7249648592,-489813.2340857149,-0.32258359211250337,-0.2238160160077411,3.041362530413625e-07,1820000,25374.056012377252,23901.06035332277,5.090312745401748,-1.0103112308023632,Normal Market,bullish
اختيارخ رويين-9000-14031226,-2.89375700326887,-7.156059662298738,8.17,0.02,-1429693.8300342357,-2469339.071949646,-1625008.6483226083,-2678555.87904951,-0.12463795911129813,-0.556101921353149,1.8751171948246764e-07,3000000,15445.29300366426,12931.243706409761,21.750693706954593,1.9331838752148833,Normal Market,bullish
اختيارخ اطلس-48000-14031107,-4.2354902640701795,-1.6567070579412266,8.86,29.67,-2672655.7416022327,-1943088.1584669997,-3022811.482773382,-2311675.3617884875,-0.11708371429554713,-0.05410737818003786,9.615384615384616e-08,8711000,60366.793514320176,58620.911421072116,9.1426387892247,5.986099116022636,Normal Market,bullish
اختيارخ فصبا-4600-14031114,-7.450413785719761,-13.085702031950014,0.5,0.0,-398219.1611644687,-586874.9148015497,-438018.3344442532,-628221.7164473498,-0.32984968616620736,-6.554421719580937,1.3440860215053763e-06,66000,5556.914062144335,4851.901387343837,13.360139986624532,-1.022003522157544,Normal Market,bullish
اختيارخ توان-24000-14031219,-8.213529776558815,3.0209072484293147,0.02,92.08,-4489807.279108377,-216740.23469304774,-4759669.294082289,-583302.0676686295,-0.6297917834872808,0.3870724892173522,2e-07,3020000,31065.266135577836,28944.25830976942,28.661280329583082,19.876820500183957,Normal Market,bullish
اختيارخ خاور-2000-14031009,,,0.0,100.0,-300000.0,7000.0,-300000.0,7000.0,-1.0,1.0,3.3333333333333333e-06,7000,2321.5883584605754,2025.838189317554,45.82841447616679,27.251142545072483,Normal Market,bullish
اختيارخ خپارس-750-14031114,-115.92787501660119,-35.47609673337999,0.0,0.0,-779746.6981426723,-260340.1449759244,-786928.8944306212,-268559.05328636285,-0.7576660718956492,-22.991058882330734,1.01010101010101e-06,10000,1809.3245636472946,790.2796944666344,90.0551012234553,-16.98742705182412,Normal Market,bullish
اختيارخ اطلس-50000-14031107,-4.638459593926535,2.86520157731086,6.52,83.31,-2805567.566581868,-621487.5485749703,-3179285.432671845,-1034107.489893456,-0.15822662766892248,0.10561579189823014,1.1764705882352942e-07,8000000,60470.16131143374,59953.32232586593,9.32952686934323,8.395086468750556,Normal Market,bullish
اختيارخ فصبا-4200-14031114,-12.312100837844545,-27.134397432061586,0.0,0.0,-555757.3908455914,-1049983.6753561718,-594483.1053361138,-1092441.9413037978,-0.31101480968265505,-894.6807474125484,7.692307692307693e-07,1000,5719.129367850644,4368.374995334646,16.66930574970713,-10.885863008269158,Normal Market,bullish
اختيارخ توان-20000-14031002,-389.21335800275676,-118.40267679613372,0.0,0.0,-1629650.599042002,-541406.8369521975,-1648621.6096969123,-560334.9800302584,-0.27047438736816937,-0.12705969746773083,1.725625539257981e-07,3751000,25882.781352391303,23831.825543735056,7.19727211593002,-1.2970571806375841,Normal Market,bullish
اختيارخ بساما-4164-14040207,0.7127571011108287,-12.614332968838653,67.01,0.0,-980517.5862334144,-7659971.234282313,-1291183.0739341497,-8017161.906763899,0.0636382094001201,-2604.913613030294,1.699264218593349e-07,2402,7386.097917097286,4651.209226596643,21.882803912496463,-23.247372498405227,Normal Market,bullish
اختيارخ موج-15000-14031016,-63.32378328524855,3.2379924755761165,0.0,77.81,-2353411.80132098,-138650.38133019465,-2418299.656082927,-207416.41909661097,-0.26362539982605193,0.018494368311965315,1.25e-07,6002000,23354.317885333032,21325.538444685404,13.513744946695017,3.6528552769777622,Normal Market,bullish
اختيارخ بساما-4580-14031205,-8.518160109723574,-23.574566301990526,0.04,0.0,-2146978.0013561365,-4791826.729096568,-2306353.970456704,-4978543.573335244,-0.25109851958650425,-14.290071891775536,1.699264218593349e-07,288240,7441.636731262088,4975.205211512349,22.79928599442389,-17.900904100456295,Normal Market,bullish
اختيارخ خپارس-650-14031114,-101.90764505993567,-48.51862704762837,0.0,0.0,-679364.5532509333,-340164.3044030139,-686568.164279864,-347779.9432251873,-0.6565494067108903,-10.33386957854062,1.01010101010101e-06,30000,1705.3403933227373,707.0923582069887,79.13239425659006,-25.725592625316306,Normal Market,bullish
اختيارخ فصبا-3400-14031114,-22.67342240981537,-47.21226294670198,0.0,0.0,-895239.841647581,-1706345.6213929274,-933084.8907855232,-1750099.3626956025,-0.30422769648815523,-10.647037738239375,4.091653027823241e-07,146000,6076.83491376712,3687.278679708797,23.96644050932517,-24.780116693006992,Normal Market,bullish
اختيارخ آساس-50000-14031030,-560.4897036025618,46.528703359208244,0.0,99.92,-1200000.0,100000.0,-1200000.0,99773.45214837363,-0.9998112101236447,0.9977345214837363,8.333333333333333e-07,100000,52610.59967821477,51480.29382575313,12.2287633393378,9.817598501969215,Normal Market,bullish
اختيارخ بساما-6246-14031205,-28.95026450488591,-2.884098623211677,0.0,15.97,-4804000.0,-1076354.8160631948,-4804000.0,-1247364.2408821278,-0.9087828058054338,-181.43438838913258,2.0815986677768527e-07,2402,8728.838760453367,6612.788714110136,44.040243571837735,9.12192597541479,Normal Market,bullish
اختيارخ خاور-1600-14031009,-231.35996294799173,34.84561757343431,0.0,100.0,-250000.0,25551.332986892055,-250000.0,22382.3684105599,-0.9702262809909089,0.8308311419938001,4e-06,44000,1867.3645491965497,1659.4309831779067,17.29676816561241,4.235614521225295,Normal Market,bullish
اختيارخ خاور-1300-14031219,-9.517915435808618,2.9789411504543515,0.0,92.13,-331087.19234980684,-13328.024275936996,-353734.72199326754,-37345.292688149835,-0.3746207211318322,0.16053860284708593,1.5455950540958269e-06,482000,2085.657695378278,1908.9070432275762,31.00864920717825,19.906221308264826,Normal Market,bullish
اختيارخ خپارس-750-14031009,-745.0024284921726,-277.58107640267116,0.0,0.0,-545846.7083937482,-207860.52140658698,-547789.4683291052,-209663.52285694136,-0.7187563639613166,-20.09327270290125,1.3333333333333334e-06,10000,1514.0793642134186,767.1335445347987,59.04195002241792,-19.418745321974928,Normal Market,bullish
اختيارخ توان-28000-14031219,-122.65877534533759,32.38778749262056,0.0,99.89,-2222000.0,591000.0,-2222000.0,588727.9897221971,-0.9989774931243011,0.9961556509681845,4.5004500450045006e-07,591000,32374.29217756667,30627.138761458828,34.08280048691932,26.846712617348633,Normal Market,bullish
اختيارخ آساس-40000-14031030,-9.6269278178686,-17.587705916857622,0.26,0.0,-2722938.6660593,-4185445.9128788966,-2987285.226804655,-4454654.703224153,-0.1746558730154945,-0.6340163026039239,1.0102030508132135e-07,5000000,51273.75611998513,46239.78487343095,9.37701292714095,-1.3614384712851368,Normal Market,bullish
اختيارخ فصبا-2800-14031114,-21.261053750946484,-69.25859851475882,0.0,0.0,-853434.5808459963,-2450463.2375762705,-892224.8690202062,-2492066.504052651,-0.23383528289797814,-2296.7279865889636,3.334444814938313e-07,1000,6030.042037121069,2912.596610790846,23.011873462282107,-40.58350447183096,Normal Market,bullish
اختيارخ آساس-38000-14031030,-15.615724033757637,-55.18999800028158,0.0,0.0,-3846445.4193531065,-11090342.566166895,-4105625.1483470495,-11360730.59508991,-0.2181647607433883,-100.63076275096697,7.692899453804138e-08,100000,52404.06197244678,39149.684526171535,11.788177764509534,-16.4860179056881,Normal Market,bullish
اختيارخ خاور-1100-14031009,-242.82783760777264,-403.1816506386049,0.0,0.0,-304452.0448422646,-498458.1698451275,-307340.6648295904,-501756.7556221574,-0.366306484191003,-24.34774063235988,1.25e-06,20000,1917.833861336997,1130.5125919460193,20.466951089007356,-28.987902515953568,Normal Market,bullish
اختيارخ هم وزن-17000-14031205,-5.541145290715766,-1.0252939346405974,1.15,33.71,-2126912.810433272,-1141770.9412867895,-2367333.524839992,-1375949.850694827,-0.28203220424376674,-0.07695169363434992,2.2222222222222222e-07,3000000,22758.917456918192,21171.086006435526,19.05067456671126,10.744813550429066,Normal Market,bullish
اختيارخ خاور-1000-14031009,-240.19168473213878,-75.43404405049415,0.0,0.0,-304718.7490324138,-103695.35493651766,-307694.0846864738,-106826.44662386383,-0.3255987817224348,-0.17856523582487116,1.111111111111111e-06,515000,1917.833861336997,1529.2201578555528,20.466951089007356,-3.9434574211336226,Normal Market,bullish
اختيارخ خاور-1200-14031009,-199.88285818926988,-262.1208012866201,0.0,0.0,-254471.81237626303,-330385.1437662303,-257577.53272891114,-333633.05470531096,-0.37391685292373794,-3.6244777909042076,1.5384615384615385e-06,88000,1867.3645491965497,1300.089480737922,17.29676816561241,-18.33608789334661,Normal Market,bullish
اختيارخ اطلس-55000-14031107,-8.171267112085756,1.1395324384341081,0.42,64.71000000000001,-3754877.1559548522,-1140694.7946240152,-4084812.2993249847,-1523555.597753977,-0.5173321445319747,0.1311978601575546,2.2222222222222222e-07,2500000,61503.83928256936,59436.48334029812,11.198407670528576,7.460646068157861,Normal Market,bullish
اختيارخ توان-24000-14031002,-496.47061439101884,-56.36283096509087,0.0,0.0,-2056824.1799183313,-290348.27775539923,-2075770.0900721427,-309854.9278079334,-0.897632066541863,-226.46154814398017,4.5004500450045006e-07,1000,26311.234449405107,24082.67630311082,8.971772414185564,-0.25812257978538033,Normal Market,bullish
اختيارخ توان-26000-14031219,-19.845342258293893,-1.2751664059034435,0.0,57.28,-4444000.0,-1256283.5098538834,-4444000.0,-1609063.9464915413,-0.9392793049572677,-268.8427687699018,2.2502250225022503e-07,1000,32612.102145914887,27852.689130729632,35.06772477082165,15.355929305154813,Normal Market,bullish
اختيارخ خپارس-450-14031009,-332.46928970754743,-418.11570617064876,0.0,0.0,-245763.23262819843,-307755.2225405275,-247635.29971898178,-309778.3018405112,-0.31879125931525326,-1.4328883595883812,1.3333333333333334e-06,210000,1211.263491370735,666.1949202539042,27.233560017934355,-30.021541990136114,Normal Market,bullish
اختيارخ موج-20000-14031016,-58.721404942601524,10.001276589260579,0.0,98.68,-2201933.199772814,86907.53076268267,-2270771.8563807774,22496.398645320536,-0.6869732746177395,0.2725830826965252,3.51000351000351e-07,1226000,23200.991711390194,21552.98919278604,12.768502534218884,4.758380445154287,Normal Market,bullish
اختيارخ رويين-8500-14031030,4.802767612527364,-23.120094895529647,92.69,0.0,-30357.873000930325,-1393296.4201300545,-101303.85081716343,-1471083.6347736917,0.05557039124622007,-0.3311519835633618,2.3261223540358224e-07,3409000,13151.622368778728,12237.10217905976,3.6703639348788286,-3.538529252248457,Normal Market,bullish
اختيارخ توان-30000-14031219,,,0.0,100.0,-1111000.0,1000.0,-1111000.0,1000.0,-1.0,1.0,9.000900090009001e-07,1000,33326.60326703318,32137.553425292095,38.02693421840206,33.102312798890445,Normal Market,bullish
اختيارخ توان-20000-14031219,-3.1900981354425393,0.566503747882929,7.04,61.72,-2587614.9326705607,-1154895.422983848,-2930622.5221728194,-1516547.8037990485,-0.17388387349816228,0.0386126047921574,1.4084507042253522e-07,6101000,29029.95559566067,27959.810738093696,20.231748170058683,15.799588892498218,Normal Market,bullish
اختيارخ توان-26000-14031002,,,0.0,100.0,-1111000.0,1000.0,-1111000.0,1000.0,-1.0,1.0,9.000900090009001e-07,1000,27203.25974974532,26089.482378116933,12.666223854815994,8.053354227032239,Normal Market,bullish
اختيارخ توان-15000-14031002,-42.41150474713972,-228.2222189002831,0.0,0.0,-236027.316372546,-991145.5898682001,-254581.91254926796,-1011401.3544101468,-0.018246646360394844,-0.11174696034441552,1.0639429726566656e-07,8300000,24482.030712037038,23379.29077382118,1.3958613047713397,-3.1712952005749417,Normal Market,bullish
اختيارخ بساما-6246-14040207,-1.4522123200780876,0.9237020422049036,19.67,71.11,-1945620.0,-937400.7221669118,-1945620.0,-1299337.932923576,-0.3472707166421627,0.2574287647193143,5.139749796979883e-07,1710224,7879.695630940196,7770.255413843804,30.027980708584078,28.222036532075954,Normal Market,bullish
اختيارخ اطلس-60000-14031107,-385.32697758339555,0.11049939211869843,0.0,99.87,-2000000.0,1000.0,-2000000.0,575.0951797520589,-0.9997875475898762,0.5750951797520589,5e-07,1000,64088.034210408405,62021.7119461083,15.870609673491964,12.134716951922432,Normal Market,bullish
اختيارخ فصبا-3200-14031114,-8.715956411661319,-56.29873219401896,0.13,0.0,-444442.90513064625,-2057266.0108547052,-486104.75526941393,-2098300.6567055588,-0.1329088840857648,-1897.9295438521751,4.5662100456621004e-07,1000,5604.7467804936305,3328.5332920890746,14.33591963471299,-32.09846405367045,Normal Market,bullish
اختيارخ آساس-34000-14031030,-44.13709450267955,-76.84911038675631,0.0,0.0,-9073137.747162506,-15094810.533493802,-9329773.38707307,-15355781.095188027,-0.362613863294894,-140.63994729860863,4.5000450004500045e-08,100000,57770.959670089665,35039.48142631101,23.236826805942368,-25.253890041573857,Normal Market,bullish
اختيارخ كرمان-1100-14031016,,,0.0,100.0,-400000.0,25000.0,-400000.0,25000.0,-1.0,1.0,2.5e-06,25000,1523.1076881738934,1142.33076613042,46.73484471810148,10.051133538576096,Normal Market,bullish
اختيارخ رويين-11000-14031121,-4.441766822194309,-3.9345145170709355,4.6899999999999995,6.6000000000000005,-929201.3945608016,-882474.510870453,-1040949.2736429367,-1003786.0644295573,-0.17188851172190767,-0.22583764337221662,3.6496350364963505e-07,1851000,14372.619678998331,13442.688172838978,13.295125957735543,5.964749904138245,Normal Market,bullish
اختيارخ فصبا-2600-14031114,-22.017317906165857,-75.5280192358626,0.0,0.0,-875156.5830716251,-2654569.401342702,-911678.0777694549,-2695364.3133259458,-0.22466791064966274,-2497.1199918867865,3.1036623215394166e-07,1000,6053.958396295718,2704.6282701417317,23.49976328632635,-44.826024680911225,Normal Market,bullish
اختيارخ فصبا-4400-14031114,-12.104471694394931,-20.976819079699894,0.0,0.0,-554852.3260338452,-852084.4016154564,-593142.8620615092,-893866.409330543,-0.364769471682478,-697.7535811492743,9.09090909090909e-07,1000,5719.129367850644,4576.343335983761,16.66930574970713,-6.64334279918889,Normal Market,bullish
اختيارخ توان-16000-14031002,6.650625784942631,-407.42060154591337,77.74,0.0,-37102.08634883746,-1720845.172795798,-54490.160447482995,-1740235.415104332,0.0034099300650300758,-0.25220061135512656,1.2196609342602757e-07,6570000,24281.350104536425,22646.80655644395,0.5647136240895634,-6.204984235063371,Normal Market,bullish
اختيارخ توان-19000-14031002,-43.134273360264864,-152.30283822579167,0.0,0.0,-236383.9475424982,-679559.0122583631,-256152.04011839975,-699096.4734849688,-0.032223814390262104,-0.13362069464047388,1.8518518518518518e-07,4610000,24483.03411507454,23690.345715447125,1.4000170431747394,-1.883016295518225,Normal Market,bullish
اختيارخ بساما-5829-14040207,0.1784946130895125,-0.25659868305948136,53.59,45.14,-1255727.5249490957,-1545930.6981579296,-1577519.794368986,-1952231.6735170716,0.04514306517592682,-0.056886245683521505,4.625774817281895e-07,2137780,7514.522661649175,7503.355292557706,24.002024119623332,23.817744101612305,Normal Market,bullish
اختيارخ موج-11000-14031219,-4.198872159619497,-12.19892585966564,2.87,0.0,-2496238.817659142,-5200241.140799005,-2784446.0059387465,-5514814.968351908,-0.11011942552782213,-0.5756845813872633,8.064516129032257e-08,7003000,25066.456123190394,19285.102973751993,21.83559892675413,-6.264688569301091,Normal Market,bullish
اختيارخ توان-16000-14031219,0.8668094156246913,-2.7694146236123083,66.53999999999999,9.69,-969125.4980987338,-2447991.199277082,-1298113.1163487018,-2825360.4472161215,0.03773660272752421,-0.1202838324899409,1.0526315789473685e-07,8800000,27316.009877835684,26566.158626287255,13.13319477256445,10.027577661160713,Normal Market,bullish
اختيارخ آساس-45000-14031226,-3.437460362805299,-0.21930265721559247,4.83,46.21,-5839992.762637929,-3108393.610402595,-6532230.353187087,-3912362.038005622,-0.3489500661563921,-0.03316148380041695,1.1778563015312132e-07,5350000,57641.018821321515,54257.34338481096,22.959637402025514,15.74159175905747,Normal Market,bullish
اختيارخ تيام-13000-14031226,-4.64356591981316,-0.2698155253897587,1.5,46.04,-1849552.3096891209,-860417.2776982482,-1946740.600330158,-1078972.2929292533,-0.5402127934207024,-0.07103372826706976,5.05050505050505e-07,850000,16142.502560168186,14924.810444481267,25.10658420652705,15.66930515757008,Normal Market,bullish
اختيارخ توان-15000-14031219,0.9111133941408565,-2.2848309161041325,67.58,14.530000000000001,-961262.380011545,-2239882.7849482438,-1275739.9971102548,-2633978.7155609177,0.03601207478209955,-0.08666799964645779,9.532888465204957e-08,10001000,27305.297717099278,26781.473057089017,13.088828813830112,10.919333431720911,Normal Market,bullish
اختيارخ توان-17000-14031219,-5.460477704874495,-2.917786720117176,0.67,8.76,-3454979.5971501786,-2503523.010164736,-3788899.18938326,-2895909.7224137173,-0.1928066851882245,-0.1456937371521975,9.090909090909091e-08,7750000,29994.05006193722,26512.597822605225,24.22468445614918,9.805747867489023,Normal Market,bullish
اختيارخ توان-18000-14031219,-0.3798966136683673,-1.3879302175706592,43.07,26.55,-1460648.8653823414,-1930983.1698727147,-1779399.3510706758,-2300254.8897124208,-0.016343663671814848,-0.0716669876924256,1.25e-07,7343000,27851.61791465599,27147.828954274108,15.3514927092814,12.436649220435324,Normal Market,bullish
اختيارخ بساما-5413-14040207,0.33263172491545734,-0.755319320202686,57.730000000000004,33.650000000000006,-1165070.8075833428,-1792986.661704093,-1489509.2722842442,-2223255.6602522153,0.058176138787602076,-0.12872121470677556,3.2524979184013324e-07,2882400,7474.320132919887,7384.98118018814,23.33861605478362,21.864375910695365,Normal Market,bullish
اختيارخ موج-10000-14031219,-2.9631039781025965,-13.717289661627685,8.98,0.0,-2069984.618633925,-5729995.496930913,-2364126.2159692934,-6064097.341559111,-0.07355782358002358,-0.6058331057946259,7.692307692307692e-08,7500000,24637.969693734147,18746.281288710765,19.75293911604037,-8.883633281273628,Normal Market,bullish
اختيارخ فصبا-5000-14031114,-13.255153172956861,6.77828488845796,0.0,98.52,-488000.0,48304.942416153724,-488000.0,9783.404915811476,-0.7871362028737076,0.654891916951393,2.0491803278688526e-06,301000,5706.651267411697,5512.200868904775,16.414754537162324,12.44799814167228,Normal Market,bullish
اختيارخ توان-17000-14031002,-68.28013394732456,-107.37836889602919,0.0,0.0,-334646.3064276191,-492500.4137264108,-352961.8506181071,-510596.18605928915,-0.03625118778873565,-0.06295824876242392,1.3333333333333334e-07,6800000,24583.374418824846,23880.992292572708,1.8155908835156165,-1.0934259988705453,Normal Market,bullish
اختيارخ خپارس-650-14031009,-737.7935083544133,-288.45189935569323,0.0,0.0,-545965.3965931656,-217930.01747987026,-547907.6936664663,-219795.64379364252,-0.6342863950002205,-2.108565642498124,1.176470588235294e-06,100000,1514.0793642134186,757.0396821067093,59.04195002241792,-20.47902498879104,Normal Market,bullish
